Date,Open,High,Low,Close,Adj Close,Volume
2012-02-14,92.789879,93.834763,92.523178,92.698540,54.172913,531338
2012-02-15,92.698540,93.527870,92.475685,92.662010,54.151566,441546
2012-02-16,92.662010,93.345200,92.252823,92.574326,54.100327,694678
2012-02-17,92.833717,95.171913,92.833717,95.171913,55.618347,4150195
2012-02-21,95.906258,97.546646,95.906258,97.546646,57.006142,3237903
2012-02-22,97.108238,98.460007,96.140076,96.468887,56.376297,2009956
2012-02-23,96.468887,96.761162,95.518990,95.621284,55.880951,644092
2012-02-24,95.621284,97.875458,93.728813,97.513763,56.986919,1856919
2012-02-27,97.513763,98.277336,95.537262,95.825882,56.000526,2349842
2012-02-28,95.825882,96.487152,95.047699,95.226715,55.650364,403631
2012-02-29,95.226715,96.589447,94.258560,94.788307,55.394157,1216193
2012-03-01,94.788307,96.414085,93.966286,94.802917,55.402706,1509323
2012-03-02,95.171913,96.048737,95.171913,96.048737,56.130749,973164
2012-03-05,95.562836,98.058128,95.537262,97.385895,56.912189,2881271
2012-03-06,97.385895,97.692787,95.939133,96.322746,56.290905,636229
2012-03-07,94.605637,96.319092,94.605637,96.319092,56.288761,624503
2012-03-08,94.952705,96.432350,94.879639,95.581100,55.857471,1414825
2012-03-09,95.581100,96.194878,95.354584,95.515335,55.819027,596682
2012-03-12,95.515335,97.290909,95.376511,96.077965,56.147831,1679026
2012-03-13,96.077965,96.779427,94.645821,95.040390,55.541470,469240
2012-03-14,95.040390,95.902603,94.317009,94.799263,55.400574,1160872
2012-03-15,94.799263,95.862411,93.367119,95.091537,55.571381,1661336
2012-03-16,95.091537,95.171913,90.338425,90.685501,52.996494,4111092
2012-03-19,90.685501,91.131218,88.051376,89.377571,52.232136,1989682
2012-03-20,89.377571,90.711075,88.266930,90.488213,52.881191,1116224
2012-03-21,90.488213,91.682884,89.874435,90.130180,52.671963,914559
2012-03-22,90.130180,90.407837,89.330078,89.585815,52.353848,244386
2012-03-23,89.585815,89.585815,89.585815,89.585815,52.353848,0
2012-03-26,89.585815,89.870789,88.431335,88.760139,51.871311,317159
2012-03-27,88.760139,89.965775,88.595734,89.308159,52.191582,931562
2012-03-28,89.505440,91.299278,89.505440,91.299278,53.355179,1582331
2012-03-29,89.980385,90.568588,89.183937,89.775795,52.464851,261575
2012-03-30,89.775795,91.628082,89.403145,91.087379,53.231346,1798549
2012-04-02,91.087379,92.062843,90.093643,90.228821,52.729595,664024
2012-04-03,90.228821,90.605125,89.545631,90.444374,52.855564,276682
2012-04-04,90.444374,92.596245,90.418800,91.449066,53.442715,3430075
2012-04-05,91.449066,92.431839,90.970467,91.306587,53.359447,1050313
2012-04-09,91.058151,92.541443,90.605125,91.065460,53.218540,811910
2012-04-10,91.065460,91.335808,90.605125,90.791451,53.058403,136151
2012-04-11,90.791451,91.149483,89.618698,89.808678,52.484077,465792
2012-04-12,87.682381,89.600433,87.682381,89.600433,52.362377,915853
2012-04-13,88.208473,91.518486,88.047722,89.702728,52.422157,2277565
2012-04-16,89.702728,90.203247,88.778412,89.545631,52.330349,194206
2012-04-17,89.545631,90.111908,89.143753,89.472565,52.287655,331280
2012-04-18,89.509094,90.933937,89.509094,90.933937,53.141678,944243
2012-04-19,89.070686,90.561287,89.070686,90.561287,52.923893,520110
2012-04-20,89.900009,91.299278,89.509094,90.199593,52.712536,1206651
2012-04-23,90.199593,93.158875,89.874435,92.340508,53.963665,2006967
2012-04-24,92.340508,93.524216,92.110336,92.318588,53.950863,1026514
2012-04-25,92.318588,95.500725,92.077461,92.658356,54.149426,5330565
2012-04-26,92.658356,94.587364,91.379654,91.898438,53.705330,1399089
2012-04-27,91.898438,92.925056,90.605125,91.313889,53.363724,551002
2012-04-30,91.313889,91.701157,90.422455,90.732994,53.024235,208924
2012-05-01,90.732994,90.732994,90.732994,90.732994,53.024235,0
2012-05-02,90.732994,91.865562,90.316505,91.226212,53.312492,392042
2012-05-03,91.226212,92.431839,90.806061,91.091034,53.233486,1274565
2012-05-04,91.335808,93.195412,91.335808,93.195412,54.463284,2559231
2012-05-07,92.979858,96.081619,92.979858,96.081619,56.149971,9924428
2012-05-08,95.475151,98.770546,95.475151,98.770546,57.721386,8930300
2012-05-09,95.902603,97.455315,94.623901,96.081619,56.149971,5091562
2012-05-10,96.081619,98.606140,94.813881,96.494461,56.391235,10480078
2012-05-11,96.494461,97.875458,94.989243,95.489761,55.804104,8715724
2012-05-14,95.760117,97.181305,95.760117,97.181305,56.792645,2884698
2012-05-15,96.925560,98.642677,96.925560,98.642677,57.646645,7438243
2012-05-16,98.050819,98.054474,93.933403,94.656784,55.317291,2925815
2012-05-17,94.656784,96.267944,94.441231,94.846764,55.428333,1951822
2012-05-18,94.846764,94.879639,91.993431,92.504913,54.059750,3308138
2012-05-21,92.504913,93.674011,92.176102,92.398956,53.997822,382711
2012-05-22,92.428185,94.623901,92.428185,94.623901,55.298096,1900768
2012-05-23,93.758034,94.075890,92.139565,92.793533,54.228428,877043
2012-05-24,92.793533,93.893211,92.380692,93.622864,54.713078,908978
2012-05-25,93.622864,93.706886,92.355118,92.618164,54.125942,337696
2012-05-29,93.020042,93.893211,92.179756,92.311279,54.592625,666187
2012-05-30,92.311279,92.614510,90.605125,91.065460,53.855862,1942116
2012-05-31,91.065460,91.335808,89.768486,89.976730,53.212006,496576
2012-06-01,89.976730,92.570671,89.874435,92.219940,54.538616,1408459
2012-06-04,90.897400,92.070152,90.897400,92.070152,54.450043,214340
2012-06-05,90.970467,91.518486,89.147408,89.432373,52.890057,612976
2012-06-06,89.512749,91.518486,89.512749,91.518486,54.123775,903013
2012-06-07,90.166710,90.860863,89.147408,89.837906,53.129894,318166
2012-06-08,89.837906,90.422455,88.047722,89.501785,52.931110,450146
2012-06-11,89.509094,90.239784,89.509094,90.239784,53.367558,60893
2012-06-12,89.790405,90.203247,87.317039,87.634888,51.827030,977688
2012-06-13,87.634888,88.230392,85.490318,85.961609,50.837460,2339977
2012-06-14,86.221008,87.609306,86.221008,87.609306,51.811901,981819
2012-06-15,87.116096,87.499710,85.362450,85.939690,50.824497,887480
2012-06-18,85.939690,87.956383,85.672989,86.370796,51.079445,949022
2012-06-19,86.370796,86.948036,85.859314,86.257538,51.012463,528705
2012-06-20,86.257538,86.874969,85.490318,85.720490,50.694862,297637
2012-06-21,85.720490,85.855659,85.307648,85.578003,50.610588,176056
2012-06-22,85.578003,86.257538,84.942307,86.115059,50.928207,401671
2012-06-25,86.115059,86.586349,84.942307,85.271111,50.429104,458174
2012-06-26,85.271111,86.495010,85.124977,86.107750,50.923878,1679467
2012-06-27,86.107750,87.463173,86.038338,86.874969,51.377609,1586863
2012-06-28,86.874969,87.317039,86.677689,86.860359,51.368977,738705
2012-06-29,86.860359,87.039375,85.709526,86.162552,50.956291,303481
2012-07-02,86.765366,88.044067,86.765366,88.044067,52.069019,1704731
2012-07-03,87.536240,88.942810,87.207436,87.477783,51.734108,1547927
2012-07-05,87.558159,88.687073,87.408371,87.777367,51.911282,1281668
2012-07-06,87.974655,89.381226,87.974655,89.381226,52.859806,1005227
2012-07-09,88.822250,89.545631,88.299812,89.158363,52.728016,587734
2012-07-10,89.158363,90.203247,89.114525,89.651581,53.019688,1186120
2012-07-11,89.651581,90.053459,88.961082,89.388535,52.864143,286084
2012-07-12,89.388535,90.232475,89.143753,89.370262,52.853317,541663
2012-07-13,89.370262,89.764832,88.621307,88.972038,52.617805,275223
2012-07-16,88.972038,89.326424,88.595734,88.909935,52.581100,772197
2012-07-17,88.909935,89.655235,88.869743,89.015884,52.643745,436356
2012-07-18,89.015884,89.505440,88.964737,89.114525,52.702076,450395
2012-07-19,89.114525,90.203247,88.705338,88.957428,52.609180,921664
2012-07-20,88.957428,89.326424,88.595734,88.683418,52.447128,371751
2012-07-23,88.683418,88.760139,88.047722,88.164635,52.140327,171619
2012-07-24,88.164635,88.226738,87.795631,88.055031,52.075500,74176
2012-07-25,88.055031,89.691765,88.047722,89.468910,52.911652,1511455
2012-07-26,89.468910,90.035187,88.997612,89.143753,52.719372,894501
2012-07-27,89.143753,89.845207,89.110870,89.600433,52.989445,653631
2012-07-30,89.600433,89.874435,89.227783,89.541977,52.954876,546335
2012-07-31,89.541977,90.696465,89.238739,90.163055,53.322174,2563342
2012-08-01,90.163055,90.312851,89.509094,89.578506,52.976475,600257
2012-08-02,89.578506,90.605125,89.505440,89.940201,53.190380,1106904
2012-08-03,89.940201,90.057114,89.015884,89.165672,52.732334,413583
2012-08-06,89.165672,89.801369,88.416718,89.300850,52.812283,431922
2012-08-07,89.300850,89.874435,88.288849,88.493439,52.334774,737662
2012-08-08,88.493439,88.957428,88.047722,88.329033,52.237541,268514
2012-08-09,88.329033,92.742386,87.861397,91.449066,54.082722,5821648
2012-08-10,92.139565,93.418266,92.139565,93.418266,55.247292,3167706
2012-08-13,93.074844,94.989243,92.066498,92.702194,54.823826,4067681
2012-08-14,92.702194,92.702194,92.702194,92.702194,54.823826,0
2012-08-15,92.702194,93.564407,92.311279,92.461067,54.681217,1086101
2012-08-16,92.461067,92.797188,91.956894,92.124954,54.482445,298349
2012-08-17,92.124954,92.124954,92.124954,92.124954,54.482445,0
2012-08-20,92.124954,92.124954,92.124954,92.124954,54.482445,0
2012-08-21,92.124954,92.124954,92.124954,92.124954,54.482445,0
2012-08-22,92.124954,92.124954,92.124954,92.124954,54.482445,0
2012-08-23,92.124954,92.925056,91.759605,91.949585,54.378742,1282081
2012-08-24,91.949585,92.139565,90.791451,90.922974,53.771591,997965
2012-08-27,90.922974,92.724113,90.568588,92.208984,54.532139,1734259
2012-08-28,92.208984,93.162529,92.139565,92.369736,54.627209,1659808
2012-08-29,92.369736,93.363464,92.347809,92.461067,54.681217,1145498
2012-08-30,92.618164,94.368156,92.618164,94.368156,55.809063,3759478
2012-08-31,93.893211,94.806572,93.893211,94.806572,56.068340,4141584
2012-09-04,93.663048,94.021088,92.366081,92.906784,54.944809,1190661
2012-09-05,93.122337,95.679741,93.122337,95.679741,56.584732,6144085
2012-09-06,93.706886,94.167221,92.888519,93.056580,55.033405,1303158
2012-09-07,93.199059,94.897911,93.199059,94.897911,56.122356,3275002
2012-09-10,93.863991,94.441231,93.454803,93.911484,55.538990,938021
2012-09-11,93.911484,96.322746,93.202713,95.442268,56.444286,5687801
2012-09-12,95.442268,96.629639,94.989243,95.654167,56.569618,3816137
2012-09-13,95.654167,96.450615,95.190186,95.424004,56.433487,965119
2012-09-14,95.424004,96.004898,94.992897,95.033089,56.202301,382106
2012-09-17,95.033089,95.993935,94.587364,94.875984,56.109383,1322591
2012-09-18,94.258560,96.665436,94.258560,96.665436,57.835800,3680100
2012-09-19,96.314713,97.152077,95.885063,96.209488,57.563004,2867166
2012-09-20,96.209488,96.889030,94.718887,95.034546,56.860027,1459358
2012-09-21,95.034546,95.034546,95.034546,95.034546,56.860027,0
2012-09-24,95.034546,95.442268,93.671082,93.903442,56.183277,579591
2012-09-25,93.903442,94.429535,93.491333,93.894676,56.178040,325949
2012-09-26,93.894676,94.644363,93.688622,93.798225,56.120327,490406
2012-09-27,94.127037,95.569412,94.127037,95.569412,57.180038,1254299
2012-09-28,95.135384,96.222641,95.135384,96.222641,57.570873,831181
2012-10-01,95.223061,96.446236,95.223061,95.871910,57.361027,1774358
2012-10-02,96.020973,97.717628,96.020973,97.717628,58.465343,2707043
2012-10-03,96.389236,97.586105,95.622017,96.739967,57.880402,1847577
2012-10-04,96.739967,97.586105,95.622017,96.739967,57.880402,1847577
2012-10-05,96.459389,97.875458,96.240181,96.722435,57.869911,1923305
2012-10-08,96.722435,97.875458,96.240181,96.722435,57.869911,1923305
2012-10-09,95.674629,96.889030,95.398430,95.674629,57.243004,1030309
2012-10-10,95.674629,96.117424,95.266907,95.977135,57.423981,341231
2012-10-11,95.977135,96.560219,95.486115,95.608864,57.203640,387991
2012-10-12,95.608864,96.275253,94.477760,94.670662,56.642303,1207540
2012-10-15,94.670662,95.223061,93.162529,93.649162,56.031120,1369716
2012-10-16,93.649162,93.973587,92.504913,93.096764,55.700638,837796
2012-10-17,93.096764,93.381737,92.062111,92.776726,55.509151,756366
2012-10-18,92.776726,93.653549,92.290085,92.548752,55.372746,274171
2012-10-19,92.548752,93.162529,92.110336,92.404076,55.286198,422889
2012-10-22,92.404076,93.491333,92.290085,92.557518,55.377987,649161
2012-10-23,92.557518,93.118683,92.241859,92.347084,55.252098,334160
2012-10-24,92.347084,92.680275,91.847290,91.961281,55.021282,604682
2012-10-25,91.961281,93.995506,91.145836,91.439568,54.709114,3866227
2012-10-26,91.439568,91.439568,91.439568,91.439568,54.709114,0
2012-10-31,91.763992,93.254593,91.693848,92.421608,55.296688,1538735
2012-11-01,92.421608,93.557098,92.066498,92.548752,55.372746,865396
2012-11-02,92.548752,94.346237,92.526833,93.925362,56.196384,2055601
2012-11-05,93.925362,95.122231,93.596558,94.153336,56.332794,4782488
2012-11-06,94.153336,94.210335,92.724113,93.846451,56.149181,2193371
2012-11-07,95.740387,95.740387,94.258560,94.258560,56.395752,3487815
2012-11-08,94.258560,94.258560,94.258560,94.258560,56.395752,0
2012-11-09,94.258560,94.258560,94.258560,94.258560,56.395752,0
2012-11-12,95.301979,96.187569,94.916176,95.100311,56.899380,1402562
2012-11-13,95.100311,95.858765,94.740807,94.977554,56.825935,1292848
2012-11-14,94.977554,95.288826,94.127037,94.473381,56.524273,1004762
2012-11-15,94.477760,95.288826,94.477760,95.288826,57.012146,906225
2012-11-16,94.710121,95.565025,94.587364,94.775887,56.705265,498845
2012-11-19,94.775887,95.508034,94.723274,95.109077,56.904613,753629
2012-11-20,95.109077,95.109077,95.109077,95.109077,56.904613,0
2012-11-21,95.565025,95.792999,94.938095,95.130997,56.917728,296980
2012-11-23,95.038933,95.354584,94.262939,94.675049,56.644928,408748
2012-11-26,94.806572,95.573792,94.806572,95.573792,57.182663,491774
2012-11-27,95.429115,99.081085,95.354584,98.844345,59.139473,7102909
2012-11-28,98.844345,99.738708,98.072739,98.392784,58.869286,2863289
2012-11-29,98.392784,98.949562,97.765854,98.099045,58.693531,635703
2012-11-30,98.099045,99.870232,97.765854,98.980255,59.220787,2336843
2012-12-03,98.980255,100.023674,98.660210,99.278374,59.399151,2810142
2012-12-04,98.980255,100.023674,98.660210,99.278374,59.399151,2810142
2012-12-05,99.642258,101.448509,99.409897,100.957489,60.403778,4399515
2012-12-06,100.957489,102.062286,100.878578,101.032021,60.448364,2889520
2012-12-07,101.032021,101.777321,100.396324,101.466049,60.708046,1863088
2012-12-10,101.466049,102.500702,100.966255,101.273148,60.592628,1274372
2012-12-11,101.273148,101.930763,100.177116,100.418243,60.081150,531235
2012-12-12,100.418243,101.097786,99.848312,100.190269,59.944736,504548
2012-12-13,100.190269,101.926384,100.181503,101.417824,60.679199,632054
2012-12-14,101.417824,102.584000,101.102165,101.466049,60.708046,1001341
2012-12-17,101.466049,102.149971,100.663757,101.246841,60.576885,182932
2012-12-18,101.246841,101.799240,100.637451,101.027634,60.445747,318422
2012-12-19,101.268761,102.982956,101.268761,102.982956,61.615639,2077954
2012-12-20,102.697983,103.460823,102.588387,102.772514,61.489712,1373822
2012-12-21,102.772514,103.789635,101.601959,102.022835,61.041176,2053320
2012-12-24,102.022835,102.154358,101.053940,101.764168,60.886421,682007
2012-12-26,101.764168,102.149971,101.163544,101.676491,60.833965,753172
2012-12-27,101.676491,101.733482,100.725136,100.953110,60.401165,753172
2012-12-28,100.953110,102.259575,100.615532,101.623878,60.802475,1758848
2012-12-31,101.623878,102.149971,101.286301,101.803627,60.910034,805178
2013-01-02,101.224922,101.268761,98.213036,99.572105,59.574883,1827505
2013-01-03,99.572105,99.914070,98.581299,99.067940,59.273243,749295
2013-01-04,99.067940,99.466888,98.818039,99.032860,59.252247,460753
2013-01-07,97.634331,98.866264,97.634331,98.866264,59.152565,752032
2013-01-08,98.357712,98.554993,98.011360,98.226189,58.769623,851938
2013-01-09,98.226189,99.081085,98.116585,98.901337,59.173557,567274
2013-01-10,98.901337,98.927643,97.831612,98.046432,58.662064,603998
2013-01-11,98.046432,98.642677,97.327438,97.822845,58.528286,589856
2013-01-14,97.822845,98.208649,97.546646,98.186729,58.746006,589856
2013-01-15,98.186729,98.423470,94.258560,95.047699,56.867889,154877
2013-01-16,95.047699,96.450615,94.262939,95.262520,56.996418,1113792
2013-01-17,95.262520,96.893410,94.911789,95.937675,57.400383,799020
2013-01-18,97.239761,98.204262,97.239761,98.204262,58.756508,539675
2013-01-22,97.656250,98.730362,97.638710,98.493614,58.929604,941580
2013-01-23,98.647057,99.519501,98.647057,99.519501,59.543415,1183362
2013-01-24,98.993408,99.870232,98.441010,98.690903,59.047642,1731020
2013-01-25,98.690903,98.690903,98.690903,98.690903,59.047642,0
2013-01-28,98.690903,99.081085,98.313866,98.625137,59.008308,643230
2013-01-29,98.642677,100.703209,98.642677,100.703209,60.251637,2933998
2013-01-30,100.536613,101.996529,100.391937,101.729095,60.865440,2589117
2013-01-31,100.619911,101.492355,100.619911,101.492355,60.723797,528954
2013-02-01,100.909264,101.448509,100.185883,100.558533,60.165066,401220
2013-02-04,100.558533,101.141624,99.957909,100.339333,60.033936,387535
2013-02-05,100.339333,100.339333,100.339333,100.339333,60.033936,0
2013-02-06,100.339333,101.382751,99.962296,100.690063,60.243782,1269810
2013-02-07,100.690063,101.181084,99.957909,100.120125,59.902771,1047416
2013-02-08,100.120125,101.553734,99.760628,101.176697,60.534943,1243579
2013-02-11,101.176697,102.588387,100.484009,100.847885,60.338196,1023922
2013-02-12,100.847885,103.202164,100.396324,102.860199,61.542187,5368239
2013-02-13,102.860199,103.772095,101.755402,102.106133,61.091022,2745363
2013-02-14,102.106133,103.899239,101.711563,103.596733,61.982853,2451347
2013-02-15,103.596733,104.232430,102.588387,103.092560,61.681202,3125599
2013-02-19,103.373138,104.078987,102.434937,102.860199,61.542187,1407808
2013-02-20,102.860199,104.342033,102.697983,103.767708,62.085152,1289882
2013-02-21,104.013222,108.287735,104.013222,108.287735,64.789528,13228655
2013-02-22,106.713837,106.963737,105.218857,106.086906,63.472755,5821238
2013-02-25,106.086906,107.279388,105.613426,106.420105,63.672119,4471593
2013-02-26,106.420105,107.410912,105.486282,106.121986,63.493740,5143564
2013-02-27,106.314880,107.827408,106.314880,107.827408,64.514107,2824968
2013-02-28,107.047035,108.156212,106.139519,106.525322,63.735069,2597101
2013-03-01,106.753296,108.726151,106.753296,108.726151,65.051834,4826055
2013-03-04,108.314041,109.361847,107.410912,108.835754,65.117401,1748583
2013-03-05,108.835754,109.690659,108.178139,108.805061,65.099060,2795316
2013-03-06,108.805061,110.365807,107.520515,108.239510,64.760674,4187614
2013-03-07,108.239510,109.339928,107.608200,108.147446,64.705589,1052891
2013-03-08,108.147446,110.150986,107.638885,109.094414,65.272163,2926015
2013-03-11,109.094414,109.602974,106.314880,106.797134,63.897678,2277994
2013-03-12,107.060188,108.397339,107.060188,108.397339,64.855118,1788272
2013-03-13,108.300888,109.624893,107.196091,107.559975,64.354095,3218206
2013-03-14,107.086487,109.259262,107.086487,109.259262,66.180046,1251866
2013-03-15,107.996635,108.822601,107.060188,108.391205,65.654236,672503
2013-03-18,108.391205,108.406982,105.313553,106.886574,64.742882,528802
2013-03-19,106.886574,107.975586,106.876053,107.075966,64.857590,779898
2013-03-20,107.075966,108.375420,106.613007,107.670456,65.217682,1002672
2013-03-21,107.670456,109.159302,107.270622,108.043983,65.443932,3188211
2013-03-22,108.043983,109.159302,107.391624,107.717804,65.246353,3812814
2013-03-25,107.717804,108.633209,107.060188,107.312714,65.000992,968647
2013-03-26,107.312714,107.323235,105.876472,106.223694,64.341347,542678
2013-03-27,106.223694,107.586281,105.560814,106.486740,64.500679,1262511
2013-03-28,106.486740,106.954964,106.165825,106.628784,64.586731,1180967
2013-04-01,106.865532,108.896255,106.691917,107.654671,65.208138,3528264
2013-04-02,107.654671,108.506943,106.954964,107.228539,64.950012,2370487
2013-04-03,107.228539,108.070290,107.112793,107.354797,65.026482,1690951
2013-04-04,107.354797,108.217590,106.534088,106.855011,64.723770,1666051
2013-04-05,106.855011,107.323235,106.192131,106.292084,64.382782,1212900
2013-04-08,106.302612,106.797134,106.302612,106.797134,64.688705,389664
2013-04-09,106.555138,107.323235,105.245155,105.692337,64.019508,1102273
2013-04-10,105.692337,106.271042,104.692757,105.260941,63.758198,2299587
2013-04-11,105.260941,105.981689,104.508629,104.950546,63.570190,813922
2013-04-12,104.950546,106.271042,104.403412,104.676979,63.404480,1580705
2013-04-15,104.676979,105.108376,102.588387,102.851433,62.298725,727246
2013-04-16,102.851433,103.624786,98.379631,99.221382,60.099957,1910113
2013-04-17,99.221382,99.431816,96.617210,97.153831,58.847607,2443668
2013-04-18,97.380051,99.537041,97.380051,99.537041,60.291145,1251486
2013-04-19,98.858376,101.136360,98.695290,99.226639,60.103134,1609407
2013-04-22,99.273987,104.187714,99.273987,104.187714,63.108139,4673116
2013-04-23,104.187714,105.666039,103.140785,104.024620,63.009342,2048872
2013-04-24,104.024620,105.213593,103.903618,104.361320,63.213284,1405451
2013-04-25,104.703285,106.718224,104.703285,106.718224,64.640900,3999283
2013-04-26,105.750214,107.060188,105.492424,105.797562,64.083237,1923989
2013-04-29,105.797562,106.007996,104.561234,105.197807,63.719963,717171
2013-04-30,105.197807,106.271042,104.903198,106.029037,64.223450,1001531
2013-05-01,106.029037,106.029037,106.029037,106.029037,64.223450,0
2013-05-02,106.029037,106.797134,105.508209,106.339439,64.411469,760700
2013-05-03,106.349960,107.901939,106.349960,107.901939,65.357895,5604128
2013-05-06,107.670456,108.217590,106.534088,107.044403,64.838486,2917157
2013-05-07,107.044403,107.323235,105.750214,106.271042,64.370033,960854
2013-05-08,106.271042,108.001892,106.271042,106.833961,64.710999,2657888
2013-05-09,107.060188,108.848907,107.060188,108.848907,65.931496,3322028
2013-05-10,107.849327,111.795036,107.849327,111.795036,67.716003,8578500
2013-05-13,114.162460,116.719276,114.162460,116.719276,70.698700,4685091
2013-05-14,118.371208,122.553658,118.371208,122.553658,74.232666,5599566
2013-05-15,124.216118,128.577438,124.216118,128.577438,77.881371,12566949
2013-05-16,126.367844,127.709389,122.474747,123.411194,74.752098,8743299
2013-05-17,123.684761,128.893097,123.684761,128.893097,78.072571,8916842
2013-05-20,129.945282,134.937927,129.945282,134.937927,81.734009,7385748
2013-05-21,137.310608,141.682449,137.310608,141.682449,85.819283,10299294
2013-05-22,144.733795,148.763672,144.733795,148.763672,90.108490,10038504
2013-05-23,148.763672,152.830383,146.306824,147.700974,89.464790,16962549
2013-05-24,147.700974,148.358582,145.049454,145.459808,88.107277,4135190
2013-05-28,139.414978,146.285767,139.414978,146.285767,88.607574,8175530
2013-05-29,146.285767,150.978531,145.885941,146.485687,88.728676,10040025
2013-05-30,146.485687,153.619522,145.254623,152.346375,92.278587,15282051
2013-05-31,152.725174,157.302185,152.725174,157.302185,95.280418,10730586
2013-06-03,155.113632,157.749374,152.835648,156.944443,95.063705,6694047
2013-06-04,157.302185,160.300919,157.302185,160.300919,97.096794,8280645
2013-06-05,158.780518,160.327225,154.145615,155.245163,94.034424,9957530
2013-06-06,155.245163,158.354370,153.098694,155.324081,94.082253,7413310
2013-06-07,155.934341,158.512207,155.934341,158.512207,96.013321,8022516
2013-06-10,157.302185,159.927399,157.302185,159.927399,96.870552,8203092
2013-06-11,159.154037,160.406143,157.170670,157.675720,95.506653,2970570
2013-06-12,159.296082,165.556610,159.296082,165.556610,100.280251,6344110
2013-06-13,172.427399,173.832077,172.427399,173.832077,105.292801,4872320
2013-06-14,173.832077,177.767258,171.112167,171.701385,104.002220,12464305
2013-06-17,171.701385,174.400253,167.034927,167.555771,101.491150,6057469
2013-06-18,167.555771,170.112579,165.851227,167.792511,101.634560,7474515
2013-06-19,170.770203,176.178452,170.770203,176.178452,106.714035,11444336
2013-06-20,176.178452,177.030716,171.522522,172.290619,104.359131,9238078
2013-06-21,167.350586,172.164352,167.350586,172.164352,104.282646,7399624
2013-06-24,168.150253,171.822388,159.743271,160.916458,97.469620,9318481
2013-06-25,160.916458,168.960434,160.458755,167.829330,101.656853,10423797
2013-06-26,167.829330,170.449280,160.458755,164.883209,99.872353,5642714
2013-06-27,164.883209,168.771042,161.574081,166.829758,101.051384,11031292
2013-06-28,167.297974,170.906982,167.297974,170.906982,103.521027,6943622
2013-07-01,168.550079,169.817978,167.034927,167.529465,101.475235,4972682
2013-07-02,167.529465,170.975372,166.771881,169.886368,102.902832,7601679
2013-07-03,169.981064,171.974960,169.981064,171.974960,104.167923,7429847
2013-07-05,170.964859,172.032822,169.981064,170.454544,103.247009,2263282
2013-07-08,170.454544,172.185394,170.191498,171.064819,103.616646,2331901
2013-07-09,171.064819,175.347229,170.586075,173.763672,105.251373,9824284
2013-07-10,173.763672,182.449493,172.821976,182.449493,110.512520,16993912
2013-07-11,182.449493,184.132996,176.930771,177.609421,107.580795,9565966
2013-07-12,177.609421,180.923828,177.346375,179.235062,108.565506,3633569
2013-07-15,179.235062,182.291672,178.935181,179.503372,108.728012,5100606
2013-07-16,179.503372,180.713379,177.151718,177.867218,107.736969,4517441
2013-07-17,177.867218,179.708542,174.137207,174.821121,105.891907,3164071
2013-07-18,175.189392,178.861526,175.189392,178.861526,108.339233,4068662
2013-07-19,179.135101,181.765579,179.135101,181.765579,110.098259,2970760
2013-07-22,180.455597,188.867844,180.455597,188.867844,114.400223,9812880
2013-07-23,188.615326,188.857330,185.185181,186.526718,112.982155,4744586
2013-07-24,187.263260,193.750000,187.263260,193.750000,117.357407,8894603
2013-07-25,191.140579,193.208115,187.421082,188.320709,114.068810,3993960
2013-07-26,188.320709,188.815231,185.237793,186.410980,112.912056,2554675
2013-07-29,186.410980,195.543976,184.659088,191.372055,115.917038,11387312
2013-07-30,191.372055,196.443604,191.103745,193.129211,116.981384,9996497
2013-07-31,193.129211,196.496216,191.103745,191.619324,116.066826,5538170
2013-08-01,191.619324,194.339218,190.051559,191.308929,115.878822,5906355
2013-08-02,191.308929,191.308929,191.308929,191.308929,115.878822,0
2013-08-05,191.308929,192.760941,181.744522,183.933075,111.411140,8001227
2013-08-06,183.933075,186.184769,175.199921,176.567764,106.949867,5800291
2013-08-07,176.567764,185.395615,173.079758,185.148361,112.147255,7709074
2013-08-08,185.148361,185.148361,185.148361,185.148361,112.147255,0
2013-08-09,185.148361,185.148361,185.148361,185.148361,112.147255,0
2013-08-12,185.395615,190.172562,185.395615,190.172562,115.190506,6982398
2013-08-13,188.047134,189.867416,186.263672,186.921295,113.221130,3766815
2013-08-14,186.921295,186.921295,186.921295,186.921295,113.221130,0
2013-08-15,186.921295,187.763046,181.581436,183.385941,111.079727,4336485
2013-08-16,183.385941,186.342590,182.081223,182.922974,110.799309,4030076
2013-08-19,182.922974,188.983582,179.713806,186.884476,113.198868,7767619
2013-08-20,186.884476,190.172562,184.264526,185.290405,112.233292,4402062
2013-08-21,185.290405,185.658676,178.340698,179.108795,108.488998,4581308
2013-08-22,179.108795,181.186874,174.137207,176.288925,106.780991,6216946
2013-08-23,176.288925,178.345963,174.189819,175.536621,106.325287,3685651
2013-08-26,177.241165,180.913300,177.241165,180.913300,109.582024,5317297
2013-08-27,178.388046,179.866379,169.486526,170.059967,103.007988,4828982
2013-08-28,162.100174,168.350174,162.100174,168.350174,101.972351,7150429
2013-08-29,156.770828,163.078705,156.770828,163.078705,98.779327,10263369
2013-08-30,158.385941,160.469269,153.619522,156.144775,94.579338,5615153
2013-09-03,150.457703,153.619522,148.411194,149.273987,90.417587,3451282
2013-09-04,149.442337,156.723480,149.442337,156.723480,94.929893,6261805
2013-09-05,156.513046,162.894577,156.513046,162.894577,98.667816,6551107
